country,iso_code,year,renewable_energy_share_pct,access_to_clean_cooking_pct,land_area_sq_km,gdp_per_capita,fossil_electricity,nuclear_electricity,energy_per_capita,co2_emissions_per_capita,access_to_electricity_pct,gdp_growth_pct,population_density,low_carbon_electricity,low_carbon_share_energy,greenhouse_gas_emissions,electricity_demand,Profile_Cluster
Chile,CHL,2020,26.7,100.0,742831.64,9236918.25447131,43.09000015258789,0.0,22842.71875,4.51770681212954,100.0,-6.14347479224092,26.0767352343796,40.4900016784668,24.87366485595703,36.5099983215332,83.58000183105469,0
Chile,CHL,2021,24.2,100.0,742831.64,10236773.1376271,44.060001373291016,0.0,24509.1015625,4.57991726498939,100.0,11.3149204879049,26.192118041714,43.06999969482422,23.42108154296875,37.06999969482422,87.12999725341797,0
China,CHN,2012,11.5,63.1,9388211.0,46631.3584476329,3889.659912109375,98.31999969482422,23821.6015625,7.58441651466929,99.9,7.85617427055587,144.243669001474,1097.8800048828125,8.848270416259766,3592.409912109375,4976.759765625,0
China,CHN,2013,11.5,65.9,9388211.0,49925.0360554268,4226.759765625,111.5,24548.490234375,7.89327631231478,100.0,7.77872409446717,145.207643927049,1204.8699951171875,9.32086944580078,3897.27001953125,5420.39990234375,0
China,CHN,2014,11.9,69.0,9388211.0,53313.2834397096,4372.0,133.22000122070312,25021.806640625,7.93164331637339,100.0,7.46190028229434,146.125816729087,1422.449951171875,10.6718111038208,4020.489990234375,5783.0400390625,0
China,CHN,2015,12.2,71.6,9388211.0,56703.2353646022,4249.5400390625,171.3800048828125,25166.626953125,7.79057049265868,100.0,6.97878002657477,146.977949259981,1565.0400390625,11.520496368408203,3883.25,5802.14013671875,0
China,CHN,2016,12.6,74.2,9388210.0,60199.2320510308,4397.18994140625,213.17999267578125,25125.6328125,7.76322483949301,100.0,6.77555562837017,147.822641376791,1735.969970703125,12.642566680908203,3997.360107421875,6120.43994140625,0
China,CHN,2017,13.1,76.9,9388210.0,63959.436327643,4689.27978515625,248.1000061035156,25949.134765625,7.87802652170332,100.0,6.8912663621211,148.720043543977,1915.1600341796875,13.370805740356444,4254.60986328125,6591.39013671875,0
China,CHN,2018,13.5,79.5,9388210.0,67962.4094925005,5035.75,295.0,27068.060546875,8.2177362485386,100.0,6.75671800166833,149.417194545073,2130.389892578125,14.149786949157717,4564.009765625,7150.919921875,0
China,CHN,2019,14.3,81.6,9388210.0,71831.4419112836,5140.08984375,348.70001220703125,28231.927734375,8.39147587098516,100.0,6.06850235053705,149.948179684945,2363.340087890625,14.95151138305664,4649.3701171875,7486.6298828125,0
China,CHN,2020,14.9,83.8,9388210.0,73337.6514775707,5227.85986328125,366.2000122070313,29095.935546875,8.47858302033874,100.0,2.34018843078414,150.305542803154,2551.2099609375,15.593378067016602,4716.39990234375,7762.02978515625,0
China,CHN,2021,15.2,85.6,9388210.0,79551.7172902093,5677.9599609375,407.5,30738.947265625,8.88715660313235,100.0,8.57008513166322,150.439753691066,2856.300048828125,16.504186630249023,5112.41015625,8520.01953125,0
Colombia,COL,2012,29.6,86.5,1109500.0,15561684.2400911,13.9399995803833,0.0,10323.1923828125,1.61000537888315,97.0,3.91263576716115,41.2039747634069,49.119998931884766,29.02310943603516,11.289999961853027,62.34999847412109,0
Colombia,COL,2013,32.0,87.1,1109500.0,16206139.3169084,22.6299991607666,0.0,10509.70703125,1.8121783209001,97.8,5.13399351995672,41.5967408742677,50.880001068115234,26.26677703857422,17.350000381469727,72.16000366210938,0
Colombia,COL,2014,32.1,88.1,1109500.0,16784748.1873301,21.780000686645508,0.0,10964.9140625,1.82364474726519,97.8,4.49903000110972,41.969742226228,48.68000030517578,25.307676315307617,16.68000030517578,69.66000366210938,0
Colombia,COL,2015,31.1,88.7,1109500.0,17132063.6134515,28.57999992370605,0.0,10738.822265625,1.83556759919216,98.2,2.95590137527523,42.3343307796305,49.38999938964844,25.54464340209961,21.46999931335449,77.55999755859375,0
Colombia,COL,2016,30.5,89.2,1109500.0,17317286.791938,26.190000534057617,0.0,11569.51171875,1.8654751539246,98.4,2.08738250162794,42.7557566471383,49.97999954223633,24.36250305175781,19.770000457763672,76.5,0
Colombia,COL,2017,32.2,89.7,1109500.0,17299757.9651135,16.399999618530273,0.0,11535.6923828125,1.68289187289759,98.5,1.35936086788746,43.3808724650744,62.06999969482422,28.787233352661133,13.039999961853027,78.54000091552734,0
Colombia,COL,2018,30.4,90.1,1109500.0,17420037.1182021,18.51000022888184,0.0,11652.966796875,1.74191600051117,98.5,2.56432428277704,44.1860883280757,59.70000076293945,27.9082088470459,14.65999984741211,78.31999969482422,0
Colombia,COL,2019,31.5,90.6,1109500.0,17656974.1294905,24.040000915527344,0.0,11495.8759765625,1.72438739011403,99.4,3.18685539245533,44.9824109959441,54.7400016784668,26.75375366210937,18.979999542236328,79.08999633789062,0
Colombia,COL,2020,32.0,90.9,1109500.0,16154454.8383047,26.959999084472656,0.0,10227.3896484375,1.66507219030647,99.7,-7.18591413760859,45.6331653898152,50.790000915527344,27.11065673828125,21.09000015258789,78.80000305175781,0
Colombia,COL,2021,29.7,91.4,1109500.0,17704148.1828234,21.030000686645508,0.0,11053.62890625,1.80057803586778,100.0,10.8011981904878,46.1362532672375,63.33000183105469,29.665802001953125,16.520000457763672,84.4800033569336,0
Cyprus,CYP,2012,8.6,100.0,9240.0,22510.048828125,4.460000038146973,0.0,27119.345703125,6.11139379970946,100.0,-3.44738151374587,126.125216450216,0.2599999904632568,2.77105975151062,2.940000057220459,4.71999979019165,0
Cyprus,CYP,2013,9.7,100.0,9240.0,21051.326171875,3.9600000381469727,0.0,23885.8671875,5.440262861149,100.0,-6.58747751118347,128.127164502165,0.3300000131130218,3.68012809753418,2.619999885559082,4.289999961853027,0
Cyprus,CYP,2014,9.5,100.0,9240.0,20737.90625,4.03000020980835,0.0,23543.232421875,5.67256975156453,100.0,-1.77605867728616,130.065043290043,0.3100000023841858,3.3686065673828125,2.6600000858306885,4.340000152587891,0
Cyprus,CYP,2015,10.4,100.0,9240.0,21400.5078125,4.139999866485596,0.0,23931.4296875,5.62213100101517,100.0,3.41892038889013,131.980735930736,0.4000000059604645,3.967363595962525,2.740000009536743,4.539999961853027,0
Cyprus,CYP,2016,10.3,100.0,9240.0,22688.466796875,4.460000038146973,0.0,25654.013671875,5.83770911607033,100.0,6.57359080924678,133.88658008658,0.4300000071525574,3.793931484222412,2.950000047683716,4.889999866485596,0
Cyprus,CYP,2017,10.9,100.0,9240.0,23789.630859375,4.570000171661377,0.0,25987.689453125,5.87048294831676,100.0,5.75083236554525,135.744047619048,0.4300000071525574,3.7506139278411865,3.0299999713897705,5.0,0
Cyprus,CYP,2018,12.0,100.0,9240.0,24991.2578125,4.579999923706055,0.0,25545.796875,5.67702050070156,100.0,6.27166360056404,137.525649350649,0.4799999892711639,3.983771324157715,3.0299999713897705,5.059999942779541,0
Cyprus,CYP,2019,12.0,100.0,9240.0,26107.93359375,4.630000114440918,0.0,25253.96875,5.60889302704421,100.0,5.87559583386607,139.250108225108,0.5199999809265137,4.431946277618408,3.069999933242798,5.150000095367432,0
Cyprus,CYP,2020,15.0,100.0,9240.0,24929.412109375,4.25,0.0,21717.26953125,5.22358661605671,100.0,-3.22063018637567,140.935822510823,0.6000000238418579,6.387985229492188,2.819999933242798,4.849999904632568,0
Cyprus,CYP,2021,15.6,100.0,9240.0,27359.16015625,4.340000152587891,0.0,22653.7109375,5.25252617267475,100.0,11.3975590801512,142.565909090909,0.7799999713897705,7.387552738189697,2.890000104904175,5.119999885559082,0
Czechia,CZE,2012,12.8,100.0,77230.0,475105.522565631,48.18999862670898,30.31999969482422,47532.33203125,10.8487615339863,100.0,-0.770668190622743,136.097177262722,38.38999938964844,20.93070602416992,47.86000061035156,69.45999908447266,0
Czechia,CZE,2013,13.9,100.0,77220.0,474749.369238308,45.86000061035156,30.75,46638.12890625,10.41753532722,100.0,-0.0418124160447491,136.159958559959,40.04999923706055,22.15542984008789,45.31999969482422,69.0199966430664,0
Czechia,CZE,2014,14.8,100.0,77220.0,484897.742563737,45.47999954223633,30.32999992370605,45633.421875,10.1886522126064,100.0,2.24521219862635,136.30337995338,39.5,22.40086936950684,45.11000061035156,68.68000030517578,0
Czechia,CZE,2015,14.8,100.0,77210.0,507943.109364361,46.2400016784668,26.84000015258789,44726.09375,10.2684424579836,100.0,4.95875848915604,136.589288952208,36.25,20.95189094543457,45.630001068115234,69.9800033569336,0
Czechia,CZE,2016,14.8,100.0,77210.0,520052.748673807,48.5099983215332,24.100000381469727,44091.9765625,10.3928969863904,100.0,2.58087013921376,136.851858567543,33.4900016784668,19.61241340637207,47.060001373291016,71.02999877929688,0
Czechia,CZE,2017,14.5,100.0,77210.0,545506.991498747,47.790000915527344,28.34000015258789,46538.84375,10.4187499138699,100.0,5.17356529967881,137.21587877218,37.970001220703125,20.83142471313477,46.5099983215332,72.72000122070312,0
Czechia,CZE,2018,14.7,100.0,77210.0,559073.68328365,47.4900016784668,29.920000076293945,46357.6953125,10.2865042924091,100.0,2.83030588267866,137.675534257221,39.34999847412109,21.47987365722656,46.25,72.93000030517578,0
Czechia,CZE,2019,15.9,100.0,77205.5,576733.412232345,45.40999984741211,30.25,45278.13671875,9.72456561033821,100.0,3.56577658128261,138.226810266108,40.310001373291016,22.501014709472656,43.15999984741211,72.62000274658203,0
Czechia,CZE,2020,17.0,100.0,77198.53,544811.680992587,39.720001220703125,30.040000915527344,41949.0234375,8.86715826663618,100.0,-5.30487955463876,138.575928842168,40.380001068115234,24.402252197265625,36.86000061035156,69.94999694824219,0
Czechia,CZE,2021,17.2,100.0,77186.83,577124.8414681,42.290000915527344,30.729999542236328,44290.19140625,9.4724309646164,100.0,4.02901832055149,136.108349053848,41.369998931884766,23.595947265625,39.470001220703125,72.58000183105469,0
Germany,DEU,2012,13.6,100.0,348540.0,39988.0401596885,376.9500122070313,99.45999908447266,46491.3984375,9.94745307113612,100.0,0.463512036709204,230.750625466231,242.8600006103516,18.31905937194824,331.0799865722656,599.27001953125,0
Germany,DEU,2013,13.6,100.0,348880.0,40037.3795943375,380.4500122070313,97.29000091552734,47734.96484375,10.1408601249876,100.0,0.396995583779145,231.155712565925,249.2400054931641,18.079565048217773,338.79998779296875,597.5,0
Germany,DEU,2014,14.0,100.0,348900.0,40740.0782885191,359.69000244140625,97.12999725341795,45596.50390625,9.61630846170469,100.0,2.18018602168017,232.108053883634,259.0599975585937,19.54996681213379,322.7900085449219,584.8699951171875,0
Germany,DEU,2015,14.6,100.0,348860.0,41060.5826210614,359.239990234375,91.79000091552734,46064.484375,9.60884887243027,100.0,1.66300602334775,234.152986871524,279.92999267578125,20.514068603515625,321.8800048828125,590.8900146484375,0
Germany,DEU,2016,14.2,100.0,349360.0,41635.5896414063,367.760009765625,84.62999725341797,46416.703125,9.58423383867929,100.0,2.22222216259371,235.712929356538,273.760009765625,19.68156623840332,319.6700134277344,591.0,0
Germany,DEU,2017,15.2,100.0,349370.0,42640.8570927845,352.4599914550781,76.31999969482422,47525.45703125,9.36976518940283,100.0,2.797906720551,236.588722557747,292.0,20.26092338562012,302.7099914550781,592.0,0
Germany,DEU,2018,16.0,100.0,349380.0,42995.7196471532,333.3500061035156,76.0,46125.4921875,9.00657809367265,100.0,1.13569604599849,237.294012250272,298.92999267578125,21.22382354736328,287.3999938964844,583.5399780273438,0
Germany,DEU,2019,17.1,100.0,349390.0,43318.3020963918,283.8500061035156,75.06999969482422,44922.6953125,8.38218043063623,100.0,0.977734697038784,237.822954291766,316.239990234375,22.81213760375977,235.5399932861328,567.4199829101562,0
Germany,DEU,2020,18.5,100.0,349390.0,41494.5148903022,250.8800048828125,64.37999725341797,41838.68359375,7.72103264767393,100.0,-4.13191443239947,238.017318755545,315.8699951171875,24.61041259765625,201.5399932861328,547.719970703125,0
Germany,DEU,2021,17.6,100.0,349390.0,43098.7041240093,277.20001220703125,69.12999725341797,42994.2421875,8.06128144646434,100.0,3.90999994204108,238.118085806692,301.6300048828125,22.860382080078125,228.42999267578125,560.25,0
Denmark,DNK,2012,26.9,100.0,40000.0,367135.980007053,15.729999542236328,0.0,36703.640625,6.9026384708987,100.0,-0.0054323016167074,139.7893,14.84000015258789,21.23196029663086,13.18000030517578,35.779998779296875,0
Denmark,DNK,2013,27.0,100.0,40000.0,370700.304651953,18.64999961853028,0.0,37700.765625,7.18355983652162,100.0,1.39267343161971,140.3733,15.960000038146973,21.85639953613281,16.350000381469727,35.689998626708984,0
Denmark,DNK,2014,30.2,100.0,40000.0,373539.00212192,14.050000190734863,0.0,36068.55078125,6.41399137942491,100.0,1.27799983192831,141.086875,17.989999771118164,25.30527114868164,12.84000015258789,34.88999938964844,0
Denmark,DNK,2015,32.5,100.0,40000.0,378715.006273442,9.850000381469728,0.0,35007.9453125,5.99477468305967,100.0,2.10441456445301,142.087075,18.93000030517578,27.024797439575195,9.029999732971191,34.689998626708984,0
Denmark,DNK,2016,32.0,100.0,40000.0,387318.659534463,12.010000228881836,0.0,35194.58203125,6.2287600754887,100.0,3.07304549209093,143.20025,18.38999938964844,26.00505447387696,10.970000267028809,35.459999084472656,0
Denmark,DNK,2017,35.0,100.0,40000.0,396597.229131758,9.100000381469728,0.0,35208.765625,5.81887534735593,100.0,3.05647723922718,144.1245,21.799999237060547,30.501415252685547,8.739999771118164,35.459999084472656,0
Denmark,DNK,2018,34.6,100.0,40000.0,401975.864897277,9.460000038146973,0.0,34539.765625,5.78874820578994,100.0,1.8600074900921,144.8409,20.75,29.379833221435547,8.970000267028809,35.43000030517578,0
Denmark,DNK,2019,37.2,100.0,40000.0,407393.665268878,6.300000190734863,0.0,37285.68359375,5.17323991963432,100.0,1.71140093932736,145.36055,23.06999969482422,30.18301773071289,6.0,35.18000030517578,0
Denmark,DNK,2020,39.5,100.0,40000.0,398976.348405976,5.130000114440918,0.0,32952.96875,4.76521606117498,100.0,-1.78010601831291,145.7851,23.450000762939453,34.672489166259766,5.400000095367432,35.459999084472656,0
Denmark,DNK,2021,39.5,100.0,40000.0,423073.186365163,6.820000171661377,0.0,32756.869140625,5.04788249694838,100.0,6.50025445756295,146.418325,26.100000381469727,38.80950927734375,7.340000152587891,37.790000915527344,0
Algeria,DZA,2012,0.2,99.4,2381740.0,183269.188030994,56.77999877929688,0.0,13485.3544921875,3.72600758334859,98.8,2.40000000034432,15.8061610419273,0.6200000047683716,0.2110803425312042,36.31999969482422,57.34999847412109,0
Algeria,DZA,2013,0.1,99.5,2381740.0,184274.866025353,59.560001373291016,0.0,13978.6103515625,3.79361564251901,99.2,2.60000000061164,16.1286164736705,0.3300000131130218,0.0607765018939971,38.09000015258789,59.79999923706055,0
Algeria,DZA,2014,0.1,99.5,2381740.0,187960.459186985,64.0199966430664,0.0,14937.1953125,3.95441595238121,99.3,4.09999999866501,16.4606678310815,0.25,0.1103725954890251,40.93999862670898,64.08000183105469,0
Algeria,DZA,2015,0.1,99.6,2381741.0,190027.311151013,68.62000274658203,0.0,15430.421875,4.11245469680565,99.4,3.20000000089023,16.8026368106356,0.2199999988079071,0.0910188481211662,43.880001068115234,68.80999755859375,0
Algeria,DZA,2016,0.1,99.6,2381741.0,193421.086141907,70.69999694824219,0.0,15103.671875,3.93495625205734,99.4,3.90000000017621,17.1516218598076,0.3400000035762787,0.1368611305952072,45.209999084472656,70.79000091552734,0
Algeria,DZA,2017,0.1,99.6,2381741.0,192373.387899854,75.43000030517578,0.0,14962.943359375,3.98952018838216,99.5,1.49999999895587,17.5037080018356,0.6399999856948853,0.232082262635231,48.2400016784668,75.7300033569336,0
Algeria,DZA,2018,0.2,99.7,2381741.0,191322.991535003,75.93000030517578,0.0,15753.8935546875,4.1125786627396,99.6,1.40000000088281,17.846203680417,0.8199999928474426,0.2712335288524627,48.560001373291016,76.66000366210938,0
Algeria,DZA,2019,0.2,99.7,2381740.0,189524.568879877,80.73999786376953,0.0,16037.7890625,4.19651934911155,99.5,0.899999999219148,18.1776961381175,0.8700000047683716,0.2770384550094604,51.63999938964844,81.47000122070312,0
Algeria,DZA,2020,0.1,99.7,2381740.0,176992.303959864,78.48999786376953,0.0,14733.6044921875,3.90423106841135,99.7,-4.99999999908597,18.4915612115512,0.8799999952316284,0.2825045883655548,50.209999084472656,79.30999755859375,0
Algeria,DZA,2021,0.1,99.7,2381740.0,180766.906129807,84.79000091552734,0.0,15808.98046875,4.05087238809753,99.8,3.79999999900707,18.7934447084904,0.8100000023841858,0.2380471229553222,54.22999954223633,84.44999694824219,0
Ecuador,ECU,2012,13.2,94.0,248360.0,5801.48545542137,10.59000015258789,0.0,11169.4873046875,2.48269447452299,97.2,5.783212336172,62.700088581092,12.140000343322754,18.909204483032227,7.5,22.959999084472656,0
Ecuador,ECU,2013,11.8,94.1,248360.0,6127.40163804582,12.130000114440918,0.0,11356.212890625,2.60378102840693,98.0,7.21123653679159,63.6460299565147,11.029999732971191,16.518951416015625,8.539999961853027,23.790000915527344,0
Ecuador,ECU,2014,12.2,94.3,248360.0,6295.54507966387,12.6899995803833,0.0,11759.380859375,2.71026279559796,99.0,4.22606520388456,64.5640360766629,11.5,16.450544357299805,8.930000305175781,24.979999542236328,0
Ecuador,ECU,2015,13.1,94.4,248360.0,6213.52987555502,12.630000114440918,0.0,11560.5244140625,2.66047592480738,98.8,0.119692109287612,65.4945442100177,13.199999809265137,18.755653381347656,8.930000305175781,26.299999237060547,0
Ecuador,ECU,2016,14.8,94.4,248360.0,6081.46074989129,10.869999885559082,0.0,11354.2705078125,2.548787986578,98.7,-0.687954245877947,66.4565107102593,16.290000915527344,22.600929260253903,7.840000152587891,26.84000015258789,0
Ecuador,ECU,2017,17.0,94.5,248360.0,6346.73131132224,7.369999885559082,0.0,11641.7275390625,2.44983761168802,99.2,5.97039880954841,67.4807497181511,20.459999084472656,27.195575714111328,5.599999904632568,27.63999938964844,0
Ecuador,ECU,2018,16.3,94.6,248360.0,6303.91886658338,8.210000038146973,0.0,12104.7373046875,2.47598953802116,98.7,1.04429460679607,68.6485223063295,21.020000457763672,26.235897064208984,6.139999866485596,29.07999992370605,0
Ecuador,ECU,2019,17.7,94.6,248360.0,6208.57010496123,7.210000038146973,0.0,12187.5947265625,2.41784020907472,99.1,0.1654044646003,69.8180906748269,25.239999771118164,30.3817138671875,5.579999923706055,30.6299991607666,0
Ecuador,ECU,2020,20.2,94.6,248360.0,5568.4147528235,6.369999885559082,0.0,10421.8505859375,2.08585799722046,98.9,-9.24509619165865,70.6477089708488,24.920000076293945,34.62364196777344,4.989999771118164,30.200000762939453,0
Ecuador,ECU,2021,18.9,94.6,248360.0,6046.06754809033,6.039999961853027,0.0,12023.0419921875,2.32777079470983,100.0,9.42189269033631,71.1968674504751,26.07999992370605,31.037851333618164,4.789999961853027,31.959999084472656,0
"Egypt, Arab Rep.",EGY,2012,5.3,99.5,995450.0,55661.3500388767,147.97000122070312,0.0,10518.400390625,2.50058176167515,99.7,2.22619979863525,93.5868210357125,14.869999885559082,3.920308828353882,95.7300033569336,162.44000244140625,0
"Egypt, Arab Rep.",EGY,2013,5.3,99.7,995450.0,55581.6241269558,150.22999572753906,0.0,10209.0888671875,2.39951090462348,99.9,2.18546605362143,95.7693033301522,14.850000381469728,3.909255027770996,97.26000213623048,164.67999267578125,0
"Egypt, Arab Rep.",EGY,2014,5.4,99.8,995450.0,55914.8685144228,156.47999572753906,0.0,9863.4765625,2.39012321445552,99.8,2.91591187985748,97.9744376914963,14.760000228881836,3.912663698196411,101.3499984741211,170.55999755859375,0
"Egypt, Arab Rep.",EGY,2015,5.3,99.8,995450.0,57147.3208863665,166.22000122070312,0.0,9800.5439453125,2.40381816615146,99.3,4.37201907790141,100.052581244663,15.609999656677246,4.0617194175720215,107.69000244140624,181.13999938964844,0
"Egypt, Arab Rep.",EGY,2016,5.1,99.8,995450.0,58430.2632428066,172.36000061035156,0.0,10135.9140625,2.46076060182603,100.0,4.34664345555447,102.109185795369,15.829999923706056,3.869806051254273,111.58999633789062,187.9199981689453,0
"Egypt, Arab Rep.",EGY,2017,4.9,99.9,995450.0,59669.0752570818,177.7100067138672,0.0,10325.8056640625,2.52378641552398,100.0,4.18122099994778,104.170030639409,15.5,3.627472162246704,114.9000015258789,192.8699951171875,0
"Egypt, Arab Rep.",EGY,2018,5.0,99.9,995450.0,61668.9842793987,182.92999267578125,0.0,10137.4375,2.42443152195678,100.0,5.3311086189448,106.165145411623,16.459999084472656,3.832075595855713,118.12000274658205,198.82000732421875,0
"Egypt, Arab Rep.",EGY,2019,6.2,99.9,995450.0,63960.5056110704,180.97999572753903,0.0,9749.40625,2.20383858928624,100.0,5.55209307156956,108.044761665578,19.59000015258789,4.638214111328125,116.83000183105467,199.77999877929688,0
"Egypt, Arab Rep.",EGY,2020,6.7,99.9,995450.0,65163.6793201899,174.83999633789062,0.0,9028.072265625,2.25205800434348,100.0,3.55016483786838,109.814781254709,23.76000022888184,5.968183994293213,113.0199966430664,197.17999267578125,0
"Egypt, Arab Rep.",EGY,2021,6.1,99.9,995450.0,66311.996832941,184.3000030517578,0.0,9564.8837890625,2.35795200966486,100.0,3.29064601202211,111.464169973379,25.36000061035156,5.907510280609131,119.0999984741211,208.19000244140625,0
Spain,ESP,2012,15.8,100.0,500210.0,23545.4579565094,145.50999450683594,61.470001220703125,35039.765625,6.09265740713323,100.0,-2.86511368637748,93.5068371284061,148.44000244140625,25.63444328308105,103.20999908447266,282.75,0
Spain,ESP,2013,16.9,100.0,500210.0,23293.4814862275,113.31999969482422,56.72999954223633,33685.81640625,5.5007234648845,100.0,-1.42732224757626,93.169262909578,168.13999938964844,28.6081485748291,80.73999786376953,274.7099914550781,0
Spain,ESP,2014,17.3,100.0,500210.0,23720.6761245028,106.87000274658205,57.310001373291016,33266.5390625,5.49369292128904,100.0,1.52048593647231,92.8824553687451,167.57000732421875,28.954429626464844,79.30999755859375,271.0299987792969,0
Spain,ESP,2015,16.3,100.0,499661.0,24704.3753947321,122.88999938964844,57.20000076293945,33697.94921875,5.84933711711804,100.0,4.06086672473866,92.907597351004,154.27999877929688,26.3068790435791,91.0500030517578,277.0400085449219,0
Spain,ESP,2016,16.7,100.0,499564.0,25404.9349673692,107.44000244140624,58.630001068115234,33871.59765625,5.66204126256542,100.0,2.91515598595787,92.9973717081295,163.25999450683594,27.54082489013672,76.58999633789062,278.3699951171875,0
Spain,ESP,2017,15.2,100.0,499547.35,26077.1928902375,126.41000366210938,58.040000915527344,34181.58203125,5.97761510797052,100.0,2.89604207865007,93.2268622784207,145.97000122070312,24.4831657409668,89.66000366210938,281.54998779296875,0
Spain,ESP,2018,16.9,100.0,499603.479,26581.5422086066,111.76000213623048,55.77000045776367,34584.2890625,5.80969253331158,100.0,2.39541124478878,93.638281089712,159.63999938964844,26.53961944580078,78.94000244140625,282.5,0
Spain,ESP,2019,16.7,100.0,499570.036,26909.3025688572,111.18000030517578,58.34999847412109,33390.26171875,5.3981216422823,100.0,1.96117850841711,94.3181087826492,159.33999633789062,26.27619743347168,66.7300033569336,277.3800048828125,0
Spain,ESP,2020,19.3,100.0,499556.645,23843.4910019176,87.37999725341797,58.29999923706055,29844.283203125,4.52823497177668,100.0,-10.9400706350371,94.802910688937,172.08999633789062,32.191802978515625,51.65999984741211,262.75,0
Spain,ESP,2021,19.0,100.0,499733.244,25391.7364708041,88.44000244140625,56.560001373291016,32091.29296875,4.91513320564969,100.0,6.68314420473001,94.9382927184248,182.3099975585937,31.495229721069336,52.400001525878906,271.6000061035156,0
Estonia,EST,2012,25.0,100.0,42390.0,17292.0300658655,10.489999771118164,0.0,55562.5546875,16.0506269014195,100.0,3.67201872506541,31.2030195800896,1.4700000286102295,5.999778747558594,7.090000152587891,9.720000267028809,0
Estonia,EST,2013,24.5,100.0,43470.0,17658.4969465029,12.050000190734863,0.0,58776.99609375,17.9337282254815,100.0,1.75649379621869,30.3196917414309,1.2300000190734863,4.703380107879639,8.050000190734863,9.6899995803833,0
Estonia,EST,2014,25.3,100.0,43470.0,18293.1637943167,11.0600004196167,0.0,56419.85546875,17.3074333704818,100.0,3.32278988182702,30.2402806533241,1.3899999856948853,5.622077941894531,7.420000076293945,9.699999809265137,0
Estonia,EST,2015,28.2,100.0,43470.0,18617.2120111874,8.59000015258789,0.0,52204.0546875,15.9815175075091,100.0,1.83815262882932,30.26011042098,1.559999942779541,6.6583356857299805,5.820000171661377,9.229999542236328,0
Estonia,EST,2016,27.2,100.0,43470.0,19187.4592450163,10.579999923706056,0.0,53777.42578125,15.6467217413113,100.0,3.09301920751959,30.2689210950081,1.590000033378601,6.508037567138672,7.159999847412109,10.130000114440918,0
Estonia,EST,2017,27.5,100.0,42750.0,20244.0852477334,11.300000190734863,0.0,59573.9296875,16.6729670316324,100.0,5.63467248963991,30.816,1.8600000143051147,6.899696350097656,7.670000076293945,10.43000030517578,0
Estonia,EST,2018,28.6,100.0,42750.0,20920.1181261096,10.380000114440918,0.0,58911.23046875,17.8889647853178,100.0,3.69969756161726,30.9234385964912,1.9900000095367432,7.798442840576172,7.099999904632568,10.470000267028809,0
Estonia,EST,2019,31.3,100.0,42750.0,21619.2608625531,5.46999979019165,0.0,47301.4921875,11.6534202327534,100.0,3.72664943466884,31.0385497076023,2.140000104904175,10.376287460327148,3.880000114440918,9.770000457763672,0
Estonia,EST,2020,40.4,100.0,42750.0,20954.3648017859,3.109999895095825,0.0,44171.17578125,9.12576098778358,100.0,-2.88380751483778,31.0999298245614,2.970000028610229,15.351765632629396,2.4600000381469727,9.720000267028809,0
Estonia,EST,2021,38.0,100.0,42750.0,22660.0908235733,4.320000171661377,0.0,46137.703125,9.71169075504984,100.0,8.25488044580031,31.1329122807018,2.869999885559082,14.29714012145996,3.240000009536743,9.81999969482422,0
Finland,FIN,2012,38.7,100.0,303890.0,41618.1658527539,18.86000061035156,22.989999771118164,62885.13671875,9.66512380653683,100.0,-1.52284013040689,17.8155615518773,51.54999923706055,42.04483413696289,15.149999618530272,87.8499984741211,0
Finland,FIN,2013,38.5,100.0,303890.0,41020.9861348799,22.020000457763672,23.61000061035156,62841.8671875,9.80540072646081,100.0,-0.979741024949618,17.8978314521702,49.2400016784668,40.04640197753906,18.36000061035156,86.97000122070312,0
Finland,FIN,2014,41.2,100.0,303890.0,40656.3909408237,18.239999771118164,23.57999992370605,60388.4765625,9.05273118506377,100.0,-0.4780684247837,17.9720030274112,49.86000061035156,42.636817932128906,15.420000076293944,86.06999969482422,0
Finland,FIN,2015,43.2,100.0,303910.0,40711.7355481701,14.829999923706056,23.25,60020.109375,8.39046261440988,100.0,0.466503766322674,18.0301108880919,53.77999877929688,45.68829345703125,12.489999771118164,84.94999694824219,0
Finland,FIN,2016,42.4,100.0,303910.0,41638.9631290577,15.140000343322754,23.200000762939453,60792.51953125,8.88160307084068,100.0,2.57193414898754,18.0820078312658,53.61000061035156,43.66095352172852,13.720000267028809,87.69999694824219,0
Finland,FIN,2017,44.4,100.0,303920.0,42913.6282649875,13.56999969482422,22.479999542236328,59403.09765625,8.36494370044446,100.0,3.30337003591039,18.1238944459068,53.95000076293945,45.438751220703125,12.56999969482422,87.94999694824219,0
Finland,FIN,2018,44.2,100.0,303920.0,43368.016281315,15.300000190734863,22.790000915527344,60525.2578125,8.6010307269027,100.0,1.19297759742292,18.1479501184522,54.93000030517578,45.236473083496094,13.579999923706056,90.16999816894533,0
Finland,FIN,2019,45.4,100.0,303930.0,43904.9647874187,12.859999656677246,23.8700008392334,59218.77734375,7.99426833424913,100.0,1.34973845741737,18.1673609054717,55.75,46.9505500793457,11.770000457763672,88.6500015258789,0
